				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	88.4615	78.8462	0.0156	
PARTITION (0,1)	75.0000	88.4615	0.0000	
PARTITION (1,0)	81.7308	81.7308	0.0000	
PARTITION (1,1)	81.7308	81.7308	0.0156	
PARTITION (2,0)	85.5769	84.6154	0.0000	
PARTITION (2,1)	84.6154	85.5769	0.0000	
PARTITION (3,0)	86.5385	81.7308	0.0000	
PARTITION (3,1)	83.6538	85.5769	0.0000	
PARTITION (4,0)	85.5769	82.6923	0.0000	
PARTITION (4,1)	80.7692	86.5385	0.0000	
MEAN			83.3654	83.7500	0.0031	
STDEV			3.5992	2.7349	0.0062	
