				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	79.8077	88.4615	1.9371	
PARTITION (0,1)	88.4615	84.6154	2.0801	
PARTITION (1,0)	81.7308	85.5769	2.4291	
PARTITION (1,1)	78.8462	89.4231	2.9832	
PARTITION (2,0)	75.9615	89.4231	3.1832	
PARTITION (2,1)	79.8077	86.5385	2.5641	
PARTITION (3,0)	80.7692	91.3462	1.9041	
PARTITION (3,1)	88.4615	87.5000	2.7642	
PARTITION (4,0)	76.9231	85.5769	2.0071	
PARTITION (4,1)	87.5000	85.5769	3.1922	
MEAN			81.8269	87.4038	2.5044	
STDEV			4.4368	2.0823	0.4847	
