				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	79.1304	86.5217	0.0156	
PARTITION (0,1)	85.2174	78.6957	0.0156	
PARTITION (1,0)	80.0000	82.1739	0.0156	
PARTITION (1,1)	82.1739	80.8696	0.0000	
PARTITION (2,0)	83.4783	76.5217	0.0156	
PARTITION (2,1)	76.5217	83.0435	0.0156	
PARTITION (3,0)	82.6087	81.3043	0.0156	
PARTITION (3,1)	81.3043	83.0435	0.0000	
PARTITION (4,0)	84.3478	79.5652	0.0156	
PARTITION (4,1)	81.7391	85.2174	0.0156	
MEAN			81.6522	81.6957	0.0125	
STDEV			2.4502	2.8406	0.0062	
