				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	87.5000	85.5769	3.3540	
PARTITION (0,1)	75.9615	90.3846	2.6635	
PARTITION (1,0)	84.6154	88.4615	3.0436	
PARTITION (1,1)	78.8462	87.5000	3.3020	
PARTITION (2,0)	83.6538	85.5769	1.9097	
PARTITION (2,1)	84.6154	90.3846	2.5581	
PARTITION (3,0)	81.7308	91.3462	2.2221	
PARTITION (3,1)	79.8077	85.5769	2.4571	
PARTITION (4,0)	81.7308	85.5769	3.2292	
PARTITION (4,1)	81.7308	90.3846	3.3662	
MEAN			82.0192	88.0769	2.8106	
STDEV			3.1319	2.2836	0.4943	
